Time,PCG,ECG
2.284,600.0,5.122
2.2845,431.0,5.121
2.285,354.0,5.12
2.2855,259.0,5.12
2.286,223.0,5.121
2.2865,180.0,5.121
2.287,212.0,5.12
2.2875,221.0,5.12
2.288,320.0,5.12
2.2885,374.0,5.119
2.289,491.0,5.119
2.2895,565.0,5.119
2.29,688.0,5.118
2.2905,765.0,5.116
2.291,869.0,5.116
2.2915,961.0,5.113
2.292,1012.0,5.112
2.2925,1105.0,5.111
2.293,1150.0,5.109
2.2935,1192.0,5.107
2.294,1195.0,5.105
2.2945,1180.0,5.103
2.295,1114.0,5.102
2.2955,1050.0,5.1
2.296,944.0,5.1
2.2965,876.0,5.099
2.297,750.0,5.098
2.2975,662.0,5.097
2.298,506.0,5.097
2.2985,415.0,5.097
2.299,267.0,5.099
2.2995,158.0,5.1
2.3,40.0,5.1
2.3005,-49.0,5.102
2.301,-150.0,5.104
2.3015,-239.0,5.106
2.302,-338.0,5.108
2.3025,-421.0,5.11
2.303,-521.0,5.113
2.3035,-627.0,5.116
2.304,-755.0,5.117
2.3045,-853.0,5.119
2.305,-963.0,5.121
2.3055,-1067.0,5.123
2.306,-1149.0,5.124
2.3065,-1242.0,5.125
2.307,-1286.0,5.125
2.3075,-1359.0,5.125
2.308,-1362.0,5.126
2.3085,-1420.0,5.126
2.309,-1394.0,5.126
2.3095,-1423.0,5.125
2.31,-1368.0,5.124
2.3105,-1351.0,5.123
2.311,-1275.0,5.122
2.3115,-1232.0,5.12
2.312,-1133.0,5.119
2.3125,-1064.0,5.118
2.313,-948.0,5.118
2.3135,-873.0,5.117
2.314,-748.0,5.117
2.3145,-662.0,5.117
2.315,-540.0,5.117
2.3155,-421.0,5.117
2.316,-300.0,5.117
2.3165,-177.0,5.117
2.317,-82.0,5.118
2.3175,52.0,5.12
2.318,162.0,5.12
2.3185,295.0,5.12
2.319,415.0,5.122
2.3195,537.0,5.124
2.32,632.0,5.123
2.3205,727.0,5.125
2.321,791.0,5.125
2.3215,912.0,5.125
2.322,947.0,5.125
2.3225,1031.0,5.126
2.323,1051.0,5.125
2.3235,1128.0,5.125
2.324,1128.0,5.124
2.3245,1170.0,5.123
2.325,1155.0,5.122
2.3255,1182.0,5.12
2.326,1187.0,5.119
2.3265,1190.0,5.116
2.327,1176.0,5.115
2.3275,1160.0,5.113
2.328,1149.0,5.111
2.3285,1124.0,5.109
2.329,1086.0,5.109
2.3295,1060.0,5.106
2.33,1015.0,5.106
2.3305,939.0,5.105
2.331,895.0,5.105
2.3315,799.0,5.106
2.332,758.0,5.107
2.3325,667.0,5.108
2.333,631.0,5.109
2.3335,518.0,5.111
2.334,465.0,5.113
2.3345,345.0,5.115
2.335,281.0,5.118
2.3355,161.0,5.12
2.336,77.0,5.123
2.3365,-36.0,5.126
2.337,-95.0,5.129
2.3375,-197.0,5.13
2.338,-245.0,5.132
2.3385,-331.0,5.134
2.339,-373.0,5.135
2.3395,-439.0,5.136
2.34,-484.0,5.137
2.3405,-539.0,5.138
2.341,-575.0,5.138
2.3415,-596.0,5.138
2.342,-621.0,5.137
2.3425,-620.0,5.137
2.343,-635.0,5.136
2.3435,-612.0,5.135
2.344,-600.0,5.133
2.3445,-555.0,5.132
2.345,-516.0,5.131
2.3455,-452.0,5.129
2.346,-424.0,5.129
2.3465,-352.0,5.129
2.347,-330.0,5.129
2.3475,-250.0,5.129
2.348,-225.0,5.129
2.3485,-167.0,5.129
2.349,-139.0,5.13
2.3495,-73.0,5.131
2.35,-56.0,5.133
2.3505,4.0,5.134
2.351,9.0,5.136
2.3515,56.0,5.137
2.352,86.0,5.139
2.3525,119.0,5.141
2.353,134.0,5.143
2.3535,168.0,5.144
2.354,178.0,5.145
2.3545,199.0,5.146
2.355,228.0,5.146
2.3555,218.0,5.146
2.356,230.0,5.146
2.3565,201.0,5.148
2.357,207.0,5.147
2.3575,164.0,5.146
2.358,171.0,5.144
2.3585,109.0,5.143
2.359,102.0,5.141
2.3595,59.0,5.139
2.36,47.0,5.137
2.3605,2.0,5.135
2.361,11.0,5.133
2.3615,-28.0,5.13
2.362,-10.0,5.128
2.3625,-54.0,5.127
2.363,-27.0,5.124
2.3635,-37.0,5.122
2.364,-34.0,5.122
2.3645,-59.0,5.122
2.365,-69.0,5.122
2.3655,-85.0,5.122
2.366,-102.0,5.122
2.3665,-107.0,5.123
2.367,-133.0,5.125
2.3675,-134.0,5.127
2.368,-157.0,5.128
2.3685,-163.0,5.131
2.369,-195.0,5.132
2.3695,-198.0,5.134
2.37,-225.0,5.138
2.3705,-227.0,5.139
2.371,-258.0,5.142
2.3715,-250.0,5.142
2.372,-271.0,5.144
2.3725,-238.0,5.146
2.373,-263.0,5.147
2.3735,-227.0,5.147
2.374,-232.0,5.148
2.3745,-191.0,5.148
2.375,-185.0,5.148
2.3755,-139.0,5.148
2.376,-112.0,5.148
2.3765,-79.0,5.147
2.377,-56.0,5.146
2.3775,-24.0,5.145
2.378,-12.0,5.143
2.3785,4.0,5.143
2.379,15.0,5.141
2.3795,31.0,5.141
2.38,55.0,5.139
2.3805,54.0,5.139
2.381,83.0,5.139
2.3815,77.0,5.139
2.382,114.0,5.139
2.3825,100.0,5.14
2.383,155.0,5.142
2.3835,146.0,5.143
2.384,207.0,5.145
2.3845,224.0,5.147
2.385,297.0,5.15
2.3855,332.0,5.152
2.386,409.0,5.155
2.3865,459.0,5.157
2.387,534.0,5.159
2.3875,556.0,5.162
2.388,613.0,5.164
2.3885,629.0,5.167
2.389,653.0,5.169
2.3895,640.0,5.171
2.39,620.0,5.17
2.3905,580.0,5.172
2.391,506.0,5.172
2.3915,452.0,5.173
2.392,357.0,5.172
2.3925,282.0,5.17
2.393,174.0,5.17
2.3935,89.0,5.169
2.394,-10.0,5.168
2.3945,-81.0,5.166
2.395,-154.0,5.165
2.3955,-206.0,5.163
2.396,-278.0,5.162
2.3965,-306.0,5.162
2.397,-355.0,5.16
2.3975,-355.0,5.16
2.398,-393.0,5.159
2.3985,-389.0,5.159
2.399,-447.0,5.16
2.3995,-427.0,5.16
2.4,-460.0,5.161
2.4005,-451.0,5.162
2.401,-458.0,5.165
2.4015,-433.0,5.165
2.402,-406.0,5.168
2.4025,-359.0,5.17
2.403,-325.0,5.172
2.4035,-266.0,5.173
2.404,-238.0,5.175
2.4045,-207.0,5.176
2.405,-164.0,5.179
2.4055,-141.0,5.18
2.406,-109.0,5.18
2.4065,-100.0,5.182
2.407,-66.0,5.183
2.4075,-77.0,5.184
2.408,-31.0,5.183
2.4085,-55.0,5.182
2.409,-26.0,5.182
2.4095,-33.0,5.181
2.41,-27.0,5.179
2.4105,-49.0,5.179
2.411,-45.0,5.178
2.4115,-83.0,5.177
2.412,-82.0,5.175
2.4125,-149.0,5.175
2.413,-134.0,5.174
2.4135,-168.0,5.173
2.414,-167.0,5.173
2.4145,-186.0,5.173
2.415,-165.0,5.173
2.4155,-120.0,5.174
2.416,-84.0,5.174
2.4165,6.0,5.176
2.417,56.0,5.177
2.4175,124.0,5.179
2.418,152.0,5.181
2.4185,201.0,5.183
2.419,203.0,5.186
2.4195,234.0,5.187
2.42,222.0,5.189
2.4205,235.0,5.191
2.421,206.0,5.194
2.4215,223.0,5.196
2.422,182.0,5.197
2.4225,193.0,5.199
2.423,155.0,5.201
2.4235,156.0,5.202
2.424,136.0,5.203
2.4245,156.0,5.203
2.425,139.0,5.204
2.4255,153.0,5.204
2.426,166.0,5.204
2.4265,182.0,5.205
2.427,198.0,5.205
2.4275,245.0,5.204
2.428,246.0,5.205
2.4285,267.0,5.205
2.429,255.0,5.204
2.4295,260.0,5.204
2.43,272.0,5.206
2.4305,250.0,5.206
2.431,265.0,5.207
2.4315,225.0,5.208
2.432,246.0,5.211
2.4325,206.0,5.213
2.433,205.0,5.215
2.4335,162.0,5.217
2.434,161.0,5.221
2.4345,141.0,5.225
2.435,153.0,5.228
2.4355,152.0,5.232
2.436,165.0,5.237
2.4365,165.0,5.239
2.437,194.0,5.243
2.4375,166.0,5.247
2.438,174.0,5.25
2.4385,144.0,5.253
2.439,145.0,5.256
2.4395,109.0,5.259
2.44,108.0,5.26
2.4405,90.0,5.263
2.441,70.0,5.264
2.4415,64.0,5.264
2.442,30.0,5.265
2.4425,13.0,5.265
2.443,-18.0,5.266
2.4435,-25.0,5.266
2.444,-54.0,5.266
2.4445,-51.0,5.266
2.445,-85.0,5.267
2.4455,-90.0,5.267
2.446,-132.0,5.267
2.4465,-120.0,5.267
2.447,-156.0,5.27
2.4475,-135.0,5.271
2.448,-166.0,5.272
2.4485,-147.0,5.273
2.449,-165.0,5.276
2.4495,-140.0,5.277
2.45,-144.0,5.28
2.4505,-126.0,5.283
2.451,-129.0,5.287
2.4515,-106.0,5.289
2.452,-112.0,5.293
2.4525,-88.0,5.297
2.453,-83.0,5.299
2.4535,-64.0,5.302
2.454,-65.0,5.305
2.4545,-57.0,5.309
2.455,-15.0,5.311
2.4555,-29.0,5.312
2.456,-3.0,5.314
2.4565,-37.0,5.317
2.457,-8.0,5.318
2.4575,-47.0,5.318
2.458,-12.0,5.321
2.4585,-63.0,5.321
2.459,-40.0,5.321
2.4595,-74.0,5.322
2.46,-59.0,5.322
2.4605,-87.0,5.321
2.461,-70.0,5.322
2.4615,-84.0,5.322
2.462,-53.0,5.322
2.4625,-81.0,5.324
2.463,-42.0,5.325
2.4635,-47.0,5.325
2.464,-29.0,5.327
2.4645,-3.0,5.329
2.465,9.0,5.331
2.4655,35.0,5.332
2.466,54.0,5.335
2.4665,106.0,5.338
2.467,110.0,5.341
2.4675,172.0,5.345
2.468,172.0,5.348
2.4685,208.0,5.352
2.469,217.0,5.356
2.4695,229.0,5.36
2.47,222.0,5.364
2.4705,235.0,5.367
2.471,216.0,5.373
2.4715,229.0,5.376
2.472,203.0,5.38
2.4725,214.0,5.383
2.473,175.0,5.386
2.4735,188.0,5.389
2.474,143.0,5.391
2.4745,132.0,5.394
2.475,89.0,5.396
2.4755,63.0,5.398
2.476,26.0,5.4
2.4765,2.0,5.402
2.477,-49.0,5.405
2.4775,-82.0,5.407
2.478,-149.0,5.407
2.4785,-195.0,5.41
2.479,-261.0,5.412
2.4795,-298.0,5.414
2.48,-319.0,5.417
2.4805,-361.0,5.42
2.481,-382.0,5.422
2.4815,-436.0,5.427
2.482,-426.0,5.43
2.4825,-480.0,5.433
2.483,-470.0,5.438
2.4835,-531.0,5.443
2.484,-534.0,5.448
2.4845,-567.0,5.452
2.485,-548.0,5.459
2.4855,-545.0,5.463
2.486,-512.0,5.468
2.4865,-502.0,5.475
2.487,-468.0,5.48
2.4875,-438.0,5.484
2.488,-361.0,5.489
2.4885,-314.0,5.494
2.489,-238.0,5.498
2.4895,-203.0,5.502
2.49,-182.0,5.505
2.4905,-186.0,5.509
2.491,-208.0,5.512
2.4915,-196.0,5.514
2.492,-199.0,5.518
2.4925,-171.0,5.519
2.493,-161.0,5.522
2.4935,-117.0,5.523
2.494,-105.0,5.526
2.4945,-72.0,5.529
2.495,-68.0,5.531
2.4955,-23.0,5.533
2.496,-21.0,5.536
2.4965,68.0,5.539
2.497,75.0,5.542
2.4975,128.0,5.544
2.498,123.0,5.549
2.4985,162.0,5.552
2.499,155.0,5.556
2.4995,173.0,5.561
2.5,139.0,5.564
2.5005,136.0,5.57
2.501,85.0,5.574
2.5015,47.0,5.58
2.502,-6.0,5.584
2.5025,-54.0,5.589
2.503,-114.0,5.594
2.5035,-152.0,5.599
2.504,-202.0,5.602
2.5045,-250.0,5.607
2.505,-305.0,5.611
2.5055,-379.0,5.615
2.506,-431.0,5.619
2.5065,-508.0,5.621
2.507,-525.0,5.625
2.5075,-554.0,5.627
2.508,-526.0,5.629
2.5085,-537.0,5.631
2.509,-496.0,5.632
2.5095,-492.0,5.633
2.51,-455.0,5.634
2.5105,-448.0,5.636
2.511,-422.0,5.637
2.5115,-414.0,5.638
2.512,-394.0,5.639
2.5125,-411.0,5.64
2.513,-385.0,5.641
2.5135,-399.0,5.642
2.514,-400.0,5.643
2.5145,-409.0,5.645
2.515,-417.0,5.648
2.5155,-377.0,5.649
2.516,-347.0,5.652
2.5165,-300.0,5.655
2.517,-280.0,5.656
2.5175,-210.0,5.661
2.518,-171.0,5.663
2.5185,-98.0,5.667
2.519,-29.0,5.67
2.5195,49.0,5.672
2.52,123.0,5.676
2.5205,204.0,5.679
2.521,253.0,5.682
2.5215,363.0,5.683
2.522,414.0,5.685
2.5225,517.0,5.687
2.523,572.0,5.689
2.5235,662.0,5.69
2.524,699.0,5.69
2.5245,768.0,5.692
2.525,798.0,5.692
2.5255,840.0,5.691
2.526,888.0,5.691
2.5265,914.0,5.689
2.527,962.0,5.69
2.5275,992.0,5.689
2.528,1013.0,5.687
2.5285,1042.0,5.685
2.529,1069.0,5.685
2.5295,1116.0,5.683
2.53,1183.0,5.682
2.5305,1192.0,5.681
2.531,1237.0,5.681
2.5315,1239.0,5.681
2.532,1294.0,5.679
2.5325,1314.0,5.679
2.533,1405.0,5.679
2.5335,1435.0,5.679
2.534,1529.0,5.679
2.5345,1561.0,5.68
2.535,1627.0,5.679
2.5355,1633.0,5.68
2.536,1673.0,5.679
2.5365,1668.0,5.68
2.537,1707.0,5.679
2.5375,1700.0,5.678
2.538,1750.0,5.679
2.5385,1766.0,5.678
2.539,1814.0,5.677
2.5395,1848.0,5.676
2.54,1868.0,5.675
2.5405,1896.0,5.673
2.541,1904.0,5.671
2.5415,1935.0,5.669
2.542,1912.0,5.666
2.5425,1912.0,5.663
2.543,1855.0,5.661
2.5435,1811.0,5.658
2.544,1731.0,5.654
2.5445,1644.0,5.651
2.545,1525.0,5.648
2.5455,1392.0,5.645
2.546,1215.0,5.642
2.5465,1060.0,5.639
2.547,847.0,5.636
2.5475,678.0,5.634
2.548,444.0,5.632
2.5485,259.0,5.629
2.549,28.0,5.627
2.5495,-135.0,5.626
2.55,-334.0,5.624
2.5505,-490.0,5.623
2.551,-670.0,5.621
2.5515,-842.0,5.619
2.552,-1040.0,5.619
2.5525,-1260.0,5.618
2.553,-1485.0,5.617
2.5535,-1746.0,5.616
2.554,-1972.0,5.613
2.5545,-2183.0,5.612
2.555,-2369.0,5.611
2.5555,-2560.0,5.609
2.556,-2726.0,5.605
2.5565,-2929.0,5.603
2.557,-3039.0,5.6
2.5575,-3204.0,5.598
2.558,-3307.0,5.593
2.5585,-3472.0,5.59
2.559,-3554.0,5.585
2.5595,-3657.0,5.58
2.56,-3683.0,5.577
2.5605,-3735.0,5.573
2.561,-3769.0,5.567
2.5615,-3816.0,5.562
2.562,-3788.0,5.558
2.5625,-3793.0,5.554
2.563,-3672.0,5.549
2.5635,-3607.0,5.545
2.564,-3488.0,5.54
2.5645,-3325.0,5.536
2.565,-3168.0,5.532
2.5655,-2982.0,5.529
2.566,-2812.0,5.524
2.5665,-2631.0,5.521
2.567,-2415.0,5.517
2.5675,-2151.0,5.514
2.568,-1941.0,5.51
2.5685,-1686.0,5.507
2.569,-1450.0,5.503
2.5695,-1150.0,5.498
2.57,-878.0,5.493
2.5705,-617.0,5.489
2.571,-386.0,5.484
2.5715,-137.0,5.477
2.572,76.0,5.472
2.5725,336.0,5.465
2.573,525.0,5.458
2.5735,685.0,5.449
2.574,801.0,5.442
2.5745,934.0,5.432
2.575,1026.0,5.423
2.5755,1118.0,5.415
2.576,1142.0,5.405
2.5765,1196.0,5.395
2.577,1172.0,5.385
2.5775,1167.0,5.375
2.578,1155.0,5.364
2.5785,1117.0,5.354
2.579,1137.0,5.346
2.5795,1163.0,5.336
2.58,1196.0,5.327
2.5805,1183.0,5.319
2.581,1216.0,5.311
2.5815,1234.0,5.303
2.582,1257.0,5.296
2.5825,1264.0,5.29
2.583,1250.0,5.283
2.5835,1195.0,5.279
2.584,1245.0,5.274
2.5845,1215.0,5.269
2.585,1234.0,5.265
2.5855,1230.0,5.261
2.586,1284.0,5.257
2.5865,1309.0,5.254
2.587,1335.0,5.251
2.5875,1314.0,5.247
2.588,1356.0,5.244
2.5885,1331.0,5.242
2.589,1340.0,5.239
2.5895,1362.0,5.235
2.59,1359.0,5.231
2.5905,1355.0,5.228
2.591,1291.0,5.225
2.5915,1270.0,5.222
2.592,1229.0,5.218
2.5925,1198.0,5.214
2.593,1114.0,5.211
2.5935,1020.0,5.207
2.594,927.0,5.203
2.5945,844.0,5.2
2.595,758.0,5.197
2.5955,645.0,5.194
2.596,553.0,5.191
2.5965,507.0,5.188
2.597,392.0,5.186
2.5975,354.0,5.183
2.598,285.0,5.181
2.5985,250.0,5.18
2.599,179.0,5.18
2.5995,121.0,5.179
2.6,49.0,5.178
2.6005,-9.0,5.178
2.601,-124.0,5.178
2.6015,-220.0,5.18
2.602,-361.0,5.18
2.6025,-480.0,5.181
2.603,-600.0,5.181
2.6035,-684.0,5.183
2.604,-731.0,5.184
2.6045,-752.0,5.185
2.605,-772.0,5.187
2.6055,-816.0,5.188
2.606,-822.0,5.188
2.6065,-881.0,5.189
2.607,-879.0,5.189
2.6075,-909.0,5.189
2.608,-950.0,5.188
2.6085,-1030.0,5.187
2.609,-991.0,5.186
2.6095,-991.0,5.184
2.61,-928.0,5.183
2.6105,-961.0,5.18
2.611,-998.0,5.179
2.6115,-1096.0,5.176
2.612,-1146.0,5.174
2.6125,-1220.0,5.172
2.613,-1237.0,5.169
2.6135,-1263.0,5.167
2.614,-1198.0,5.166
2.6145,-1093.0,5.164
2.615,-929.0,5.162
2.6155,-700.0,5.162
2.616,-482.0,5.161
2.6165,-197.0,5.161
2.617,70.0,5.161
2.6175,431.0,5.161
2.618,781.0,5.161
2.6185,1171.0,5.161
2.619,1517.0,5.162
2.6195,1868.0,5.162
2.62,2101.0,5.163
2.6205,2280.0,5.163
2.621,2336.0,5.163
2.6215,2355.0,5.163
2.622,2255.0,5.162
2.6225,2121.0,5.161
2.623,1861.0,5.16
2.6235,1583.0,5.157
2.624,1230.0,5.156
2.6245,881.0,5.153
2.625,483.0,5.15
2.6255,122.0,5.146
2.626,-223.0,5.142
2.6265,-504.0,5.138
2.627,-730.0,5.134
2.6275,-906.0,5.129
2.628,-1020.0,5.125
2.6285,-1057.0,5.121
2.629,-1055.0,5.117
2.6295,-1000.0,5.113
2.63,-889.0,5.109
2.6305,-778.0,5.107
2.631,-592.0,5.104
2.6315,-436.0,5.102
2.632,-214.0,5.1
2.6325,-39.0,5.1
2.633,183.0,5.099
2.6335,329.0,5.099
2.634,524.0,5.1
2.6345,616.0,5.101
2.635,738.0,5.101
2.6355,795.0,5.104
2.636,842.0,5.106
2.6365,855.0,5.107
2.637,863.0,5.109
2.6375,812.0,5.112
2.638,779.0,5.113
2.6385,715.0,5.115
2.639,654.0,5.117
2.6395,605.0,5.117
2.64,521.0,5.119
2.6405,485.0,5.119
2.641,412.0,5.118
2.6415,361.0,5.118
2.642,268.0,5.116
2.6425,226.0,5.114
2.643,117.0,5.112
2.6435,61.0,5.111
2.644,-32.0,5.109
2.6445,-94.0,5.106
2.645,-173.0,5.104
2.6455,-238.0,5.101
2.646,-318.0,5.099
2.6465,-363.0,5.096
2.647,-454.0,5.094
2.6475,-504.0,5.092
2.648,-585.0,5.09
2.6485,-627.0,5.088
2.649,-695.0,5.087
2.6495,-715.0,5.087
2.65,-729.0,5.087
2.6505,-717.0,5.087
2.651,-698.0,5.087
2.6515,-677.0,5.087
2.652,-656.0,5.087
2.6525,-638.0,5.089
2.653,-614.0,5.091
2.6535,-574.0,5.092
2.654,-520.0,5.093
2.6545,-490.0,5.095
2.655,-416.0,5.096
2.6555,-389.0,5.097
2.656,-308.0,5.099
2.6565,-256.0,5.1
2.657,-170.0,5.1
2.6575,-117.0,5.101
2.658,-27.0,5.101
2.6585,8.0,5.101
2.659,87.0,5.101
2.6595,117.0,5.101
2.66,176.0,5.099
2.6605,220.0,5.099
2.661,281.0,5.097
2.6615,323.0,5.097
2.662,384.0,5.095
2.6625,395.0,5.095
2.663,430.0,5.093
2.6635,441.0,5.092
2.664,439.0,5.092
2.6645,432.0,5.091
2.665,423.0,5.092
2.6655,413.0,5.092
2.666,383.0,5.092
2.6665,363.0,5.094
2.667,310.0,5.095
2.6675,297.0,5.096
2.668,237.0,5.096
2.6685,243.0,5.098
2.669,196.0,5.099
2.6695,208.0,5.101
2.67,184.0,5.102
2.6705,201.0,5.104
2.671,176.0,5.105
2.6715,224.0,5.105
2.672,195.0,5.107
2.6725,224.0,5.107
2.673,205.0,5.107
2.6735,188.0,5.108
2.674,169.0,5.107
2.6745,139.0,5.107
2.675,105.0,5.105
2.6755,57.0,5.104
2.676,33.0,5.102
2.6765,-14.0,5.101
2.677,-30.0,5.099
2.6775,-62.0,5.097
2.678,-83.0,5.095
2.6785,-98.0,5.093
2.679,-111.0,5.091
2.6795,-125.0,5.089
2.68,-105.0,5.088
2.6805,-115.0,5.088
2.681,-108.0,5.086
2.6815,-123.0,5.086
2.682,-116.0,5.084
2.6825,-138.0,5.085
2.683,-105.0,5.086
2.6835,-134.0,5.087
2.684,-99.0,5.088
2.6845,-115.0,5.09
2.685,-86.0,5.092
2.6855,-88.0,5.093
2.686,-53.0,5.094
2.6865,-54.0,5.096
2.687,-21.0,5.098
2.6875,-34.0,5.099
2.688,-15.0,5.101
2.6885,-11.0,5.102
2.689,-11.0,5.103
2.6895,-32.0,5.102
2.69,-44.0,5.102
2.6905,-38.0,5.101
2.691,-51.0,5.1
2.6915,-53.0,5.099
2.692,-90.0,5.097
2.6925,-96.0,5.095
2.693,-131.0,5.093
2.6935,-133.0,5.09
2.694,-167.0,5.088
2.6945,-176.0,5.087
2.695,-210.0,5.085
2.6955,-197.0,5.083
2.696,-229.0,5.08
2.6965,-212.0,5.08
2.697,-246.0,5.079
2.6975,-234.0,5.079
2.698,-262.0,5.08
2.6985,-240.0,5.08
2.699,-252.0,5.082
2.6995,-225.0,5.083
2.7,-221.0,5.085
2.7005,-215.0,5.087
2.701,-211.0,5.09
2.7015,-238.0,5.093
2.702,-251.0,5.096
2.7025,-282.0,5.099
2.703,-303.0,5.103
2.7035,-319.0,5.106
2.704,-312.0,5.109
2.7045,-322.0,5.112
2.705,-303.0,5.115
2.7055,-307.0,5.117
2.706,-280.0,5.119
2.7065,-281.0,5.121
2.707,-237.0,5.123
2.7075,-229.0,5.123
2.708,-188.0,5.124
2.7085,-184.0,5.124
2.709,-139.0,5.125
2.7095,-136.0,5.124
2.71,-94.0,5.124
2.7105,-88.0,5.124
2.711,-40.0,5.123
2.7115,-29.0,5.122
2.712,0.0,5.121
2.7125,11.0,5.121
2.713,36.0,5.12
2.7135,49.0,5.119
2.714,69.0,5.12
2.7145,78.0,5.12
2.715,83.0,5.121
2.7155,106.0,5.122
2.716,111.0,5.124
2.7165,143.0,5.125
2.717,139.0,5.126
2.7175,159.0,5.128
2.718,146.0,5.131
2.7185,157.0,5.133
2.719,155.0,5.135
2.7195,161.0,5.137
2.72,160.0,5.139
2.7205,166.0,5.142
2.721,145.0,5.142
2.7215,168.0,5.144
2.722,141.0,5.145
2.7225,188.0,5.146
2.723,173.0,5.146
2.7235,222.0,5.145
2.724,228.0,5.145
2.7245,275.0,5.144
2.725,297.0,5.141
2.7255,322.0,5.14
2.726,339.0,5.138
2.7265,361.0,5.135
2.727,385.0,5.132
2.7275,392.0,5.13
2.728,407.0,5.128
2.7285,425.0,5.125
2.729,444.0,5.123
2.7295,452.0,5.12
2.73,473.0,5.119
2.7305,450.0,5.116
2.731,458.0,5.116
2.7315,426.0,5.114
2.732,429.0,5.114
2.7325,399.0,5.115
2.733,399.0,5.114
2.7335,350.0,5.116
2.734,329.0,5.116
2.7345,278.0,5.117
2.735,251.0,5.119
2.7355,200.0,5.121
2.736,152.0,5.123
2.7365,97.0,5.123
2.737,58.0,5.125
2.7375,3.0,5.127
2.738,-28.0,5.128
2.7385,-85.0,5.128
2.739,-147.0,5.129
2.7395,-202.0,5.13
2.74,-297.0,5.128
2.7405,-308.0,5.128
2.741,-327.0,5.127
2.7415,-327.0,5.126
2.742,-373.0,5.125
2.7425,-356.0,5.123
2.743,-383.0,5.121
2.7435,-389.0,5.119
2.744,-405.0,5.117
2.7445,-408.0,5.116
2.745,-425.0,5.114
2.7455,-442.0,5.113
2.746,-487.0,5.111
2.7465,-482.0,5.11
2.747,-557.0,5.109
2.7475,-557.0,5.11
2.748,-586.0,5.111
2.7485,-613.0,5.11
2.749,-634.0,5.112
2.7495,-637.0,5.112
2.75,-639.0,5.115
2.7505,-625.0,5.117
2.751,-611.0,5.119
2.7515,-588.0,5.121
2.752,-547.0,5.124
2.7525,-532.0,5.127
2.753,-517.0,5.13
2.7535,-493.0,5.132
2.754,-488.0,5.134
2.7545,-480.0,5.137
2.755,-451.0,5.139
2.7555,-467.0,5.14
2.756,-442.0,5.142
2.7565,-465.0,5.144
2.757,-447.0,5.144
2.7575,-464.0,5.144
2.758,-435.0,5.144
2.7585,-437.0,5.143
2.759,-405.0,5.142
2.7595,-376.0,5.142
2.76,-335.0,5.14
2.7605,-307.0,5.139
2.761,-271.0,5.136
2.7615,-254.0,5.135
2.762,-207.0,5.133
2.7625,-199.0,5.133
2.763,-167.0,5.13
2.7635,-124.0,5.13
2.764,-94.0,5.129
2.7645,-51.0,5.128
2.765,-32.0,5.128
2.7655,3.0,5.128
2.766,10.0,5.129
2.7665,40.0,5.13
2.767,20.0,5.13
2.7675,68.0,5.131
2.768,42.0,5.133
2.7685,87.0,5.135
2.769,73.0,5.137
2.7695,87.0,5.138
2.77,73.0,5.139
2.7705,89.0,5.141
2.771,57.0,5.143
2.7715,73.0,5.144
2.772,43.0,5.145
2.7725,59.0,5.146
2.773,27.0,5.146
2.7735,52.0,5.146
2.774,35.0,5.145
2.7745,61.0,5.144
2.775,54.0,5.144
2.7755,39.0,5.141
2.776,38.0,5.14
2.7765,17.0,5.137
2.777,18.0,5.135
2.7775,-3.0,5.134
2.778,3.0,5.13
2.7785,-7.0,5.128
2.779,2.0,5.126
2.7795,4.0,5.123
2.78,50.0,5.122
2.7805,50.0,5.121
2.781,109.0,5.119
2.7815,118.0,5.119
2.782,180.0,5.118
2.7825,181.0,5.118
2.783,236.0,5.118
2.7835,259.0,5.118
2.784,315.0,5.119
2.7845,342.0,5.12
2.785,386.0,5.12
2.7855,425.0,5.121
2.786,464.0,5.124
2.7865,504.0,5.124
2.787,542.0,5.126
2.7875,556.0,5.127
2.788,591.0,5.128
2.7885,582.0,5.128
2.789,588.0,5.128
2.7895,602.0,5.128
2.79,579.0,5.128
2.7905,592.0,5.129
2.791,556.0,5.127
2.7915,555.0,5.126
2.792,498.0,5.125
2.7925,497.0,5.124
2.793,470.0,5.121
2.7935,463.0,5.12
2.794,434.0,5.118
2.7945,434.0,5.116
2.795,398.0,5.116
2.7955,411.0,5.114
2.796,365.0,5.112
2.7965,389.0,5.111
2.797,351.0,5.11
2.7975,352.0,5.11
2.798,329.0,5.109
2.7985,320.0,5.109
2.799,267.0,5.11
2.7995,239.0,5.11
2.8,202.0,5.111
2.8005,155.0,5.112
2.801,117.0,5.114
2.8015,89.0,5.115
2.802,64.0,5.117
2.8025,24.0,5.12
2.803,-11.0,5.121
2.8035,-39.0,5.122
2.804,-58.0,5.124
2.8045,-81.0,5.126
2.805,-74.0,5.126
2.8055,-107.0,5.127
2.806,-93.0,5.127
2.8065,-116.0,5.128
2.807,-93.0,5.128
2.8075,-121.0,5.128
2.808,-79.0,5.127
2.8085,-92.0,5.126
2.809,-56.0,5.125
2.8095,-55.0,5.123
2.81,-27.0,5.123
2.8105,-24.0,5.121
2.811,-9.0,5.119
2.8115,-16.0,5.118
2.812,12.0,5.117
2.8125,4.0,5.115
2.813,26.0,5.114
2.8135,54.0,5.114
2.814,57.0,5.113
2.8145,94.0,5.113
2.815,99.0,5.113
