Time,PCG,ECG
5.221,-258.0,1.352
5.2215,-289.0,1.397
5.222,-262.0,1.438
5.2225,-349.0,1.477
5.223,-245.0,1.512
5.2235,-287.0,1.543
5.224,-116.0,1.571
5.2245,-133.0,1.593
5.225,15.0,1.613
5.2255,107.0,1.627
5.226,106.0,1.639
5.2265,305.0,1.645
5.227,257.0,1.648
5.2275,381.0,1.648
5.228,512.0,1.644
5.2285,549.0,1.635
5.229,599.0,1.624
5.2295,685.0,1.61
5.23,615.0,1.592
5.2305,683.0,1.571
5.231,626.0,1.546
5.2315,580.0,1.52
5.232,556.0,1.49
5.2325,495.0,1.459
5.233,538.0,1.424
5.2335,541.0,1.389
5.234,405.0,1.35
5.2345,396.0,1.31
5.235,294.0,1.269
5.2355,254.0,1.227
5.236,60.0,1.183
5.2365,-44.0,1.139
5.237,-171.0,1.094
5.2375,-364.0,1.048
5.238,-541.0,1.004
5.2385,-863.0,0.959
5.239,-1069.0,0.914
5.2395,-1386.0,0.87
5.24,-1818.0,0.824
5.2405,-2220.0,0.782
5.241,-2768.0,0.738
5.2415,-3166.0,0.697
5.242,-3641.0,0.656
5.2425,-4147.0,0.616
5.243,-4525.0,0.577
5.2435,-4803.0,0.539
5.244,-4997.0,0.501
5.2445,-5101.0,0.466
5.245,-5094.0,0.431
5.2455,-4902.0,0.397
5.246,-4508.0,0.363
5.2465,-3966.0,0.333
5.247,-3210.0,0.301
5.2475,-2299.0,0.272
5.248,-958.0,0.243
5.2485,181.0,0.216
5.249,1725.0,0.19
5.2495,2996.0,0.164
5.25,4282.0,0.141
5.2505,5530.0,0.117
5.251,6481.0,0.096
5.2515,7231.0,0.075
5.252,7814.0,0.054
5.2525,8070.0,0.036
5.253,8255.0,0.018
5.2535,8150.0,0.001
5.254,7977.0,-0.017
5.2545,7611.0,-0.034
5.255,7175.0,-0.05
5.2555,6624.0,-0.066
5.256,5973.0,-0.081
5.2565,5287.0,-0.097
5.257,4521.0,-0.113
5.2575,3837.0,-0.13
5.258,3132.0,-0.146
5.2585,2586.0,-0.162
5.259,2007.0,-0.181
5.2595,1596.0,-0.199
5.26,1104.0,-0.217
5.2605,801.0,-0.237
5.261,439.0,-0.256
5.2615,76.0,-0.277
5.262,-359.0,-0.297
5.2625,-797.0,-0.319
5.263,-1316.0,-0.34
5.2635,-1897.0,-0.363
5.264,-2527.0,-0.385
5.2645,-3156.0,-0.407
5.265,-3880.0,-0.429
5.2655,-4605.0,-0.452
5.266,-5301.0,-0.475
5.2665,-5953.0,-0.495
5.267,-6541.0,-0.518
5.2675,-7109.0,-0.538
5.268,-7484.0,-0.558
5.2685,-7755.0,-0.577
5.269,-7936.0,-0.594
5.2695,-7865.0,-0.612
5.27,-7871.0,-0.627
5.2705,-7571.0,-0.64
5.271,-7199.0,-0.652
5.2715,-6800.0,-0.661
5.272,-6171.0,-0.669
5.2725,-5749.0,-0.675
5.273,-4971.0,-0.677
5.2735,-4292.0,-0.679
5.274,-3638.0,-0.678
5.2745,-2911.0,-0.676
5.275,-2262.0,-0.671
5.2755,-1449.0,-0.666
5.276,-720.0,-0.659
5.2765,-10.0,-0.651
5.277,698.0,-0.642
5.2775,1439.0,-0.633
5.278,2137.0,-0.625
5.2785,2750.0,-0.616
5.279,3236.0,-0.608
5.2795,3726.0,-0.6
5.28,4133.0,-0.594
5.2805,4449.0,-0.589
5.281,4667.0,-0.585
5.2815,4776.0,-0.582
5.282,4999.0,-0.58
5.2825,5033.0,-0.58
5.283,5007.0,-0.58
5.2835,5114.0,-0.58
5.284,5004.0,-0.581
5.2845,5006.0,-0.583
5.285,4881.0,-0.584
5.2855,4764.0,-0.584
5.286,4642.0,-0.585
5.2865,4475.0,-0.584
5.287,4273.0,-0.581
5.2875,4042.0,-0.579
5.288,3778.0,-0.575
5.2885,3503.0,-0.568
5.289,3146.0,-0.561
5.2895,2780.0,-0.551
5.29,2427.0,-0.54
5.2905,2051.0,-0.526
5.291,1659.0,-0.512
5.2915,1257.0,-0.495
5.292,940.0,-0.477
5.2925,454.0,-0.456
5.293,160.0,-0.435
5.2935,-409.0,-0.413
5.294,-630.0,-0.389
5.2945,-938.0,-0.363
5.295,-1541.0,-0.337
5.2955,-1735.0,-0.31
5.296,-2198.0,-0.282
5.2965,-2337.0,-0.254
5.297,-2540.0,-0.226
5.2975,-2682.0,-0.197
5.298,-2723.0,-0.169
5.2985,-2843.0,-0.14
5.299,-2794.0,-0.112
5.2995,-2825.0,-0.085
5.3,-2697.0,-0.058
5.3005,-2540.0,-0.032
5.301,-2343.0,-0.006
5.3015,-2281.0,0.018
5.302,-2081.0,0.042
5.3025,-1901.0,0.065
5.303,-1868.0,0.087
5.3035,-1646.0,0.107
5.304,-1512.0,0.128
5.3045,-1403.0,0.147
5.305,-1262.0,0.165
5.3055,-1255.0,0.182
5.306,-1207.0,0.199
5.3065,-1068.0,0.215
5.307,-1083.0,0.23
5.3075,-996.0,0.246
5.308,-964.0,0.259
5.3085,-852.0,0.274
5.309,-716.0,0.287
5.3095,-488.0,0.299
5.31,-307.0,0.311
5.3105,-184.0,0.323
5.311,91.0,0.335
5.3115,170.0,0.346
5.312,384.0,0.355
5.3125,478.0,0.365
5.313,460.0,0.375
5.3135,693.0,0.383
5.314,569.0,0.391
5.3145,765.0,0.399
5.315,717.0,0.406
5.3155,851.0,0.411
5.316,956.0,0.418
5.3165,1027.0,0.422
5.317,1057.0,0.426
5.3175,1057.0,0.431
5.318,1110.0,0.434
5.3185,1057.0,0.437
5.319,1035.0,0.439
5.3195,943.0,0.441
5.32,885.0,0.443
5.3205,771.0,0.446
5.321,720.0,0.447
5.3215,609.0,0.45
5.322,642.0,0.451
5.3225,532.0,0.453
5.323,547.0,0.456
5.3235,566.0,0.457
5.324,415.0,0.46
5.3245,357.0,0.463
5.325,312.0,0.466
5.3255,303.0,0.47
5.326,176.0,0.473
5.3265,152.0,0.477
5.327,173.0,0.481
5.3275,158.0,0.486
5.328,121.0,0.49
5.3285,52.0,0.494
5.329,128.0,0.5
5.3295,62.0,0.505
5.33,-134.0,0.509
5.3305,-126.0,0.513
5.331,-218.0,0.517
5.3315,-370.0,0.521
5.332,-422.0,0.526
5.3325,-534.0,0.529
5.333,-655.0,0.532
5.3335,-730.0,0.534
5.334,-839.0,0.537
5.3345,-804.0,0.539
5.335,-984.0,0.541
5.3355,-982.0,0.543
5.336,-1011.0,0.545
5.3365,-1082.0,0.546
5.337,-1196.0,0.548
5.3375,-1311.0,0.549
5.338,-1339.0,0.551
5.3385,-1385.0,0.554
5.339,-1427.0,0.557
5.3395,-1354.0,0.56
5.34,-1348.0,0.564
5.3405,-1068.0,0.569
5.341,-918.0,0.573
5.3415,-581.0,0.578
5.342,-294.0,0.585
5.3425,-124.0,0.591
5.343,146.0,0.598
5.3435,416.0,0.606
5.344,613.0,0.613
5.3445,702.0,0.621
5.345,1104.0,0.63
5.3455,1086.0,0.638
5.346,1423.0,0.647
5.3465,1601.0,0.655
5.347,1611.0,0.663
5.3475,1851.0,0.669
5.348,1756.0,0.676
5.3485,1887.0,0.683
5.349,1917.0,0.688
5.3495,1863.0,0.692
5.35,1886.0,0.695
5.3505,1772.0,0.698
5.351,1553.0,0.699
5.3515,1343.0,0.7
5.352,1187.0,0.699
5.3525,962.0,0.698
5.353,691.0,0.697
5.3535,550.0,0.695
5.354,473.0,0.692
5.3545,370.0,0.69
5.355,300.0,0.687
5.3555,244.0,0.682
5.356,270.0,0.68
5.3565,208.0,0.678
5.357,197.0,0.675
5.3575,198.0,0.673
5.358,15.0,0.672
5.3585,14.0,0.672
5.359,5.0,0.672
5.3595,-89.0,0.673
5.36,-214.0,0.673
5.3605,-343.0,0.676
5.361,-390.0,0.678
5.3615,-586.0,0.683
5.362,-706.0,0.687
5.3625,-882.0,0.691
5.363,-1043.0,0.697
5.3635,-1020.0,0.702
5.364,-1241.0,0.708
5.3645,-1163.0,0.714
5.365,-1070.0,0.721
5.3655,-1097.0,0.726
5.366,-865.0,0.732
5.3665,-991.0,0.737
5.367,-784.0,0.741
5.3675,-746.0,0.746
5.368,-707.0,0.749
5.3685,-589.0,0.751
5.369,-598.0,0.752
5.3695,-597.0,0.753
5.37,-483.0,0.753
5.3705,-409.0,0.752
5.371,-403.0,0.749
5.3715,-307.0,0.747
5.372,-218.0,0.743
5.3725,-200.0,0.739
5.373,-123.0,0.735
5.3735,-238.0,0.73
5.374,-164.0,0.725
5.3745,-140.0,0.719
5.375,-150.0,0.713
5.3755,-75.0,0.708
5.376,150.0,0.703
5.3765,277.0,0.697
5.377,402.0,0.691
5.3775,594.0,0.686
5.378,681.0,0.681
5.3785,837.0,0.676
5.379,897.0,0.671
5.3795,895.0,0.666
5.38,828.0,0.662
5.3805,719.0,0.657
5.381,650.0,0.652
5.3815,611.0,0.647
5.382,611.0,0.642
5.3825,558.0,0.638
5.383,592.0,0.633
5.3835,590.0,0.628
5.384,663.0,0.624
5.3845,743.0,0.62
5.385,715.0,0.615
5.3855,856.0,0.611
5.386,833.0,0.608
5.3865,896.0,0.605
5.387,749.0,0.603
5.3875,790.0,0.6
5.388,631.0,0.598
5.3885,595.0,0.596
5.389,533.0,0.595
5.3895,356.0,0.595
5.39,305.0,0.595
5.3905,158.0,0.594
5.391,37.0,0.594
5.3915,-152.0,0.595
5.392,-357.0,0.596
5.3925,-490.0,0.597
5.393,-772.0,0.599
5.3935,-1032.0,0.601
5.394,-1189.0,0.603
5.3945,-1413.0,0.606
5.395,-1462.0,0.608
5.3955,-1529.0,0.611
5.396,-1588.0,0.614
5.3965,-1480.0,0.617
5.397,-1403.0,0.62
5.3975,-1290.0,0.623
5.398,-1317.0,0.626
5.3985,-1177.0,0.63
5.399,-975.0,0.633
5.3995,-884.0,0.637
5.4,-695.0,0.641
5.4005,-681.0,0.644
5.401,-558.0,0.648
5.4015,-641.0,0.652
5.402,-583.0,0.656
5.4025,-681.0,0.66
5.403,-801.0,0.664
5.4035,-791.0,0.67
5.404,-868.0,0.674
5.4045,-902.0,0.679
5.405,-965.0,0.683
5.4055,-1015.0,0.689
5.406,-1080.0,0.695
5.4065,-991.0,0.7
5.407,-1069.0,0.706
5.4075,-778.0,0.714
5.408,-753.0,0.719
5.4085,-436.0,0.726
5.409,-224.0,0.732
5.4095,2.0,0.738
5.41,140.0,0.743
5.4105,296.0,0.749
5.411,509.0,0.755
5.4115,524.0,0.761
5.412,673.0,0.766
5.4125,815.0,0.77
5.413,820.0,0.775
5.4135,1068.0,0.778
5.414,1119.0,0.781
5.4145,1254.0,0.784
5.415,1388.0,0.786
5.4155,1396.0,0.787
5.416,1501.0,0.788
5.4165,1478.0,0.79
5.417,1554.0,0.791
5.4175,1625.0,0.79
5.418,1666.0,0.791
5.4185,1531.0,0.791
5.419,1497.0,0.791
5.4195,1319.0,0.792
5.42,1007.0,0.793
5.4205,794.0,0.793
5.421,535.0,0.794
5.4215,341.0,0.796
5.422,339.0,0.8
5.4225,132.0,0.802
5.423,98.0,0.806
5.4235,34.0,0.811
5.424,-17.0,0.816
5.4245,-56.0,0.823
5.425,-135.0,0.831
5.4255,-280.0,0.838
5.426,-310.0,0.847
5.4265,-424.0,0.856
5.427,-448.0,0.866
5.4275,-454.0,0.875
5.428,-482.0,0.885
5.4285,-412.0,0.895
5.429,-360.0,0.906
5.4295,-356.0,0.915
5.43,-399.0,0.925
5.4305,-377.0,0.935
5.431,-437.0,0.944
5.4315,-459.0,0.953
5.432,-462.0,0.962
5.4325,-608.0,0.971
5.433,-564.0,0.978
5.4335,-694.0,0.985
5.434,-778.0,0.992
5.4345,-789.0,0.998
5.435,-902.0,1.004
5.4355,-798.0,1.009
5.436,-767.0,1.013
5.4365,-560.0,1.018
5.437,-328.0,1.022
5.4375,-130.0,1.024
5.438,137.0,1.026
5.4385,224.0,1.028
5.439,450.0,1.029
5.4395,477.0,1.03
5.44,631.0,1.03
5.4405,809.0,1.03
5.441,799.0,1.03
5.4415,968.0,1.028
5.442,980.0,1.028
5.4425,1053.0,1.027
5.443,1111.0,1.025
5.4435,1013.0,1.025
5.444,983.0,1.023
5.4445,822.0,1.023
5.445,697.0,1.021
5.4455,359.0,1.022
5.446,156.0,1.023
5.4465,-62.0,1.024
5.447,-193.0,1.026
5.4475,-321.0,1.027
5.448,-429.0,1.03
5.4485,-407.0,1.033
5.449,-287.0,1.037
5.4495,-390.0,1.041
5.45,-234.0,1.046
5.4505,-302.0,1.051
5.451,-234.0,1.055
5.4515,-320.0,1.061
5.452,-313.0,1.066
5.4525,-451.0,1.072
5.453,-369.0,1.077
5.4535,-271.0,1.082
5.454,-223.0,1.085
5.4545,-92.0,1.088
5.455,-31.0,1.091
5.4555,1.0,1.093
5.456,24.0,1.094
5.4565,-22.0,1.093
5.457,57.0,1.091
5.4575,158.0,1.089
5.458,33.0,1.085
5.4585,198.0,1.08
5.459,116.0,1.074
5.4595,88.0,1.067
5.46,60.0,1.059
5.4605,-41.0,1.05
5.461,-196.0,1.04
5.4615,-281.0,1.031
5.462,-402.0,1.02
5.4625,-451.0,1.009
5.463,-596.0,0.998
5.4635,-663.0,0.987
5.464,-677.0,0.977
5.4645,-682.0,0.967
5.465,-624.0,0.957
5.4655,-579.0,0.948
5.466,-568.0,0.939
5.4665,-505.0,0.932
5.467,-386.0,0.924
5.4675,-337.0,0.918
5.468,-324.0,0.913
5.4685,-200.0,0.908
5.469,-47.0,0.904
5.4695,49.0,0.901
5.47,148.0,0.898
5.4705,310.0,0.896
5.471,408.0,0.897
5.4715,389.0,0.897
5.472,516.0,0.899
5.4725,402.0,0.901
5.473,444.0,0.903
5.4735,316.0,0.908
5.474,362.0,0.912
5.4745,401.0,0.917
5.475,283.0,0.922
5.4755,494.0,0.929
5.476,437.0,0.935
5.4765,539.0,0.941
5.477,490.0,0.949
5.4775,599.0,0.955
5.478,560.0,0.961
5.4785,524.0,0.969
5.479,588.0,0.974
5.4795,488.0,0.981
5.48,605.0,0.986
5.4805,518.0,0.992
5.481,576.0,0.997
5.4815,453.0,1.002
5.482,397.0,1.007
5.4825,364.0,1.011
5.483,177.0,1.015
5.4835,69.0,1.02
5.484,-61.0,1.023
5.4845,121.0,1.027
5.485,-132.0,1.03
5.4855,44.0,1.034
5.486,-1.0,1.037
5.4865,-7.0,1.041
5.487,127.0,1.044
5.4875,25.0,1.049
5.488,165.0,1.052
5.4885,86.0,1.055
5.489,157.0,1.06
5.4895,89.0,1.064
5.49,109.0,1.068
5.4905,37.0,1.073
5.491,-106.0,1.078
5.4915,-75.0,1.084
5.492,-319.0,1.089
5.4925,-293.0,1.095
5.493,-483.0,1.101
5.4935,-663.0,1.107
5.494,-692.0,1.113
5.4945,-793.0,1.119
5.495,-789.0,1.125
5.4955,-793.0,1.13
5.496,-663.0,1.137
5.4965,-634.0,1.142
5.497,-518.0,1.146
5.4975,-525.0,1.151
5.498,-437.0,1.154
5.4985,-477.0,1.157
5.499,-537.0,1.16
5.4995,-531.0,1.162
5.5,-561.0,1.164
5.5005,-536.0,1.164
5.501,-471.0,1.164
5.5015,-405.0,1.163
5.502,-387.0,1.162
5.5025,-218.0,1.161
5.503,-47.0,1.159
5.5035,121.0,1.156
5.504,323.0,1.153
5.5045,392.0,1.151
5.505,646.0,1.147
5.5055,722.0,1.144
5.506,772.0,1.14
5.5065,812.0,1.136
5.507,771.0,1.133
5.5075,773.0,1.13
5.508,639.0,1.127
5.5085,592.0,1.124
5.509,440.0,1.121
5.5095,310.0,1.118
5.51,272.0,1.116
5.5105,83.0,1.113
5.511,-4.0,1.111
5.5115,-98.0,1.108
5.512,-151.0,1.106
5.5125,-137.0,1.104
5.513,-311.0,1.102
5.5135,-219.0,1.1
5.514,-404.0,1.098
5.5145,-333.0,1.096
5.515,-457.0,1.092
5.5155,-506.0,1.088
5.516,-439.0,1.086
5.5165,-557.0,1.082
5.517,-433.0,1.077
5.5175,-601.0,1.073
5.518,-568.0,1.068
5.5185,-609.0,1.064
5.519,-475.0,1.06
5.5195,-399.0,1.054
5.52,-229.0,1.049
5.5205,-96.0,1.044
5.521,176.0,1.04
5.5215,186.0,1.035
5.522,323.0,1.031
5.5225,260.0,1.026
5.523,151.0,1.021
5.5235,191.0,1.016
5.524,33.0,1.012
5.5245,72.0,1.01
5.525,76.0,1.006
5.5255,72.0,1.003
5.526,242.0,0.999
5.5265,125.0,0.997
5.527,195.0,0.995
5.5275,123.0,0.994
5.528,151.0,0.992
5.5285,96.0,0.991
5.529,53.0,0.99
5.5295,130.0,0.991
5.53,118.0,0.992
5.5305,239.0,0.993
5.531,190.0,0.994
5.5315,306.0,0.996
5.532,257.0,0.998
5.5325,328.0,1.001
5.533,354.0,1.003
5.5335,274.0,1.005
5.534,290.0,1.008
5.5345,359.0,1.01
5.535,261.0,1.013
5.5355,212.0,1.014
5.536,229.0,1.017
5.5365,222.0,1.017
5.537,341.0,1.018
5.5375,340.0,1.018
5.538,360.0,1.017
5.5385,519.0,1.016
5.539,487.0,1.014
5.5395,523.0,1.011
5.54,487.0,1.008
5.5405,479.0,1.004
5.541,396.0,0.999
5.5415,382.0,0.993
5.542,343.0,0.986
5.5425,235.0,0.98
5.543,268.0,0.972
5.5435,240.0,0.963
5.544,224.0,0.954
5.5445,255.0,0.944
5.545,209.0,0.933
5.5455,187.0,0.923
5.546,139.0,0.91
5.5465,32.0,0.897
5.547,-70.0,0.884
5.5475,-113.0,0.871
5.548,-225.0,0.856
5.5485,-273.0,0.841
5.549,-409.0,0.827
5.5495,-570.0,0.813
5.55,-558.0,0.798
5.5505,-715.0,0.783
5.551,-734.0,0.77
5.5515,-777.0,0.756
5.552,-925.0,0.743
5.5525,-972.0,0.729
5.553,-1048.0,0.718
5.5535,-1113.0,0.708
5.554,-1158.0,0.697
5.5545,-1258.0,0.689
5.555,-1154.0,0.68
5.5555,-1224.0,0.674
5.556,-1218.0,0.668
5.5565,-1161.0,0.663
5.557,-1075.0,0.66
5.5575,-955.0,0.657
5.558,-965.0,0.656
5.5585,-833.0,0.654
5.559,-832.0,0.656
5.5595,-901.0,0.656
5.56,-779.0,0.657
5.5605,-941.0,0.66
5.561,-997.0,0.661
5.5615,-985.0,0.664
5.562,-1184.0,0.667
5.5625,-1336.0,0.669
5.563,-1662.0,0.672
5.5635,-2064.0,0.674
5.564,-2633.0,0.676
5.5645,-3252.0,0.679
5.565,-4001.0,0.681
5.5655,-4533.0,0.682
5.566,-4547.0,0.683
5.5665,-3261.0,0.684
5.567,-1076.0,0.686
5.5675,875.0,0.686
5.568,2706.0,0.686
5.5685,4380.0,0.687
5.569,5728.0,0.687
5.5695,6886.0,0.686
5.57,8016.0,0.687
5.5705,8751.0,0.687
5.571,9141.0,0.688
5.5715,9179.0,0.688
5.572,9072.0,0.689
5.5725,8810.0,0.691
5.573,8058.0,0.691
5.5735,7290.0,0.692
5.574,6327.0,0.693
5.5745,5244.0,0.694
5.575,4324.0,0.695
5.5755,3548.0,0.696
5.576,2976.0,0.696
5.5765,2091.0,0.696
5.577,1348.0,0.695
5.5775,321.0,0.695
5.578,-1089.0,0.695
5.5785,-2451.0,0.694
5.579,-4071.0,0.694
5.5795,-5379.0,0.691
5.58,-6719.0,0.69
5.5805,-7613.0,0.688
5.581,-8206.0,0.687
5.5815,-8512.0,0.685
5.582,-8534.0,0.683
5.5825,-8127.0,0.681
5.583,-7632.0,0.681
5.5835,-7021.0,0.679
5.584,-6122.0,0.679
5.5845,-5299.0,0.678
5.585,-4519.0,0.678
5.5855,-3759.0,0.68
5.586,-3026.0,0.681
5.5865,-2432.0,0.683
5.587,-1994.0,0.686
5.5875,-1562.0,0.691
5.588,-1304.0,0.694
5.5885,-979.0,0.699
5.589,-753.0,0.704
5.5895,-376.0,0.711
5.59,-13.0,0.717
5.5905,390.0,0.723
5.591,813.0,0.732
5.5915,1261.0,0.739
5.592,1607.0,0.747
5.5925,1947.0,0.754
5.593,2265.0,0.762
5.5935,2304.0,0.77
5.594,2458.0,0.777
5.5945,2202.0,0.785
5.595,2138.0,0.791
5.5955,1823.0,0.798
5.596,1563.0,0.803
5.5965,1274.0,0.808
5.597,1065.0,0.813
5.5975,1039.0,0.816
5.598,1078.0,0.818
5.5985,976.0,0.82
5.599,1030.0,0.821
5.5995,1135.0,0.821
5.6,1481.0,0.82
5.6005,1639.0,0.819
5.601,2067.0,0.817
5.6015,2333.0,0.813
5.602,2594.0,0.809
5.6025,2830.0,0.804
5.603,2739.0,0.8
5.6035,2727.0,0.794
5.604,2559.0,0.788
5.6045,2347.0,0.782
5.605,2156.0,0.775
5.6055,1785.0,0.769
5.606,1536.0,0.763
5.6065,1394.0,0.756
5.607,1148.0,0.75
5.6075,1136.0,0.745
5.608,1018.0,0.738
5.6085,905.0,0.733
5.609,781.0,0.728
5.6095,609.0,0.723
5.61,423.0,0.719
5.6105,294.0,0.716
5.611,65.0,0.713
5.6115,-124.0,0.71
5.612,-410.0,0.709
5.6125,-576.0,0.708
5.613,-971.0,0.708
5.6135,-1157.0,0.708
5.614,-1448.0,0.71
5.6145,-1788.0,0.711
5.615,-1851.0,0.715
5.6155,-2109.0,0.718
5.616,-2090.0,0.723
5.6165,-2159.0,0.728
5.617,-2196.0,0.733
5.6175,-2046.0,0.74
5.618,-1930.0,0.747
5.6185,-1851.0,0.754
5.619,-1655.0,0.762
5.6195,-1546.0,0.77
5.62,-1342.0,0.779
5.6205,-1174.0,0.789
5.621,-1048.0,0.799
5.6215,-897.0,0.808
5.622,-836.0,0.819
5.6225,-720.0,0.828
5.623,-633.0,0.839
5.6235,-509.0,0.849
5.624,-437.0,0.859
5.6245,-275.0,0.869
5.625,-122.0,0.878
5.6255,-51.0,0.887
5.626,17.0,0.895
5.6265,76.0,0.902
5.627,88.0,0.908
5.6275,140.0,0.913
5.628,26.0,0.917
5.6285,134.0,0.92
5.629,61.0,0.921
5.6295,85.0,0.921
5.63,57.0,0.92
5.6305,149.0,0.915
5.631,155.0,0.911
5.6315,254.0,0.903
5.632,286.0,0.896
5.6325,299.0,0.887
5.633,403.0,0.878
5.6335,528.0,0.866
5.634,540.0,0.853
5.6345,642.0,0.841
5.635,684.0,0.828
5.6355,723.0,0.815
5.636,754.0,0.801
5.6365,662.0,0.788
5.637,598.0,0.774
5.6375,683.0,0.761
5.638,617.0,0.748
5.6385,584.0,0.736
5.639,679.0,0.725
5.6395,533.0,0.714
5.64,653.0,0.704
5.6405,633.0,0.694
5.641,586.0,0.686
5.6415,598.0,0.679
5.642,606.0,0.672
5.6425,568.0,0.666
5.643,683.0,0.662
5.6435,594.0,0.658
5.644,580.0,0.656
5.6445,551.0,0.653
5.645,445.0,0.652
5.6455,451.0,0.651
5.646,230.0,0.65
5.6465,296.0,0.651
5.647,228.0,0.651
5.6475,159.0,0.651
5.648,195.0,0.651
5.6485,70.0,0.653
5.649,114.0,0.652
5.6495,9.0,0.652
5.65,-10.0,0.654
5.6505,-95.0,0.654
5.651,-122.0,0.653
5.6515,-74.0,0.655
5.652,-208.0,0.654
5.6525,-138.0,0.654
5.653,-245.0,0.655
5.6535,-191.0,0.655
5.654,-263.0,0.655
5.6545,-278.0,0.656
5.655,-342.0,0.657
5.6555,-355.0,0.659
5.656,-304.0,0.66
5.6565,-274.0,0.662
5.657,-302.0,0.664
5.6575,-221.0,0.667
5.658,-237.0,0.669
5.6585,-158.0,0.674
5.659,-156.0,0.676
5.6595,-194.0,0.681
5.66,-174.0,0.686
5.6605,-145.0,0.69
5.661,-141.0,0.695
5.6615,-149.0,0.7
5.662,-239.0,0.706
5.6625,-154.0,0.711
5.663,-256.0,0.717
5.6635,-254.0,0.721
5.664,-346.0,0.727
5.6645,-440.0,0.731
5.665,-417.0,0.736
5.6655,-548.0,0.74
5.666,-539.0,0.744
5.6665,-626.0,0.748
5.667,-625.0,0.751
5.6675,-640.0,0.753
5.668,-672.0,0.755
5.6685,-708.0,0.757
5.669,-720.0,0.759
5.6695,-722.0,0.76
5.67,-749.0,0.76
5.6705,-743.0,0.761
5.671,-807.0,0.763
5.6715,-738.0,0.762
5.672,-737.0,0.763
5.6725,-669.0,0.764
5.673,-581.0,0.765
5.6735,-615.0,0.766
5.674,-442.0,0.767
5.6745,-468.0,0.77
5.675,-454.0,0.773
5.6755,-401.0,0.775
5.676,-424.0,0.777
5.6765,-451.0,0.78
5.677,-389.0,0.784
5.6775,-443.0,0.787
5.678,-346.0,0.79
5.6785,-284.0,0.794
5.679,-313.0,0.797
5.6795,-197.0,0.801
5.68,-279.0,0.804
5.6805,-152.0,0.808
5.681,-280.0,0.81
5.6815,-256.0,0.812
5.682,-324.0,0.814
5.6825,-329.0,0.816
5.683,-262.0,0.817
5.6835,-255.0,0.816
5.684,-131.0,0.818
5.6845,-127.0,0.817
5.685,-120.0,0.815
5.6855,2.0,0.815
5.686,-82.0,0.813
5.6865,-42.0,0.812
5.687,12.0,0.811
5.6875,28.0,0.809
5.688,130.0,0.807
5.6885,80.0,0.807
5.689,133.0,0.806
5.6895,171.0,0.805
5.69,158.0,0.805
5.6905,250.0,0.806
5.691,196.0,0.807
5.6915,279.0,0.809
5.692,355.0,0.811
5.6925,454.0,0.815
5.693,501.0,0.819
5.6935,495.0,0.823
5.694,575.0,0.829
5.6945,554.0,0.835
5.695,522.0,0.841
5.6955,524.0,0.849
5.696,494.0,0.856
5.6965,536.0,0.863
5.697,628.0,0.87
5.6975,573.0,0.877
5.698,734.0,0.885
5.6985,678.0,0.891
5.699,712.0,0.897
5.6995,656.0,0.903
5.7,557.0,0.907
5.7005,518.0,0.913
5.701,485.0,0.916
5.7015,481.0,0.919
5.702,387.0,0.922
5.7025,433.0,0.924
5.703,288.0,0.925
5.7035,396.0,0.926
5.704,358.0,0.927
5.7045,285.0,0.928
5.705,337.0,0.928
5.7055,308.0,0.927
5.706,302.0,0.926
5.7065,346.0,0.926
5.707,230.0,0.926
5.7075,267.0,0.925
5.708,210.0,0.924
5.7085,162.0,0.924
5.709,107.0,0.923
5.7095,83.0,0.923
5.71,-40.0,0.921
5.7105,4.0,0.92
5.711,-96.0,0.92
5.7115,-162.0,0.919
5.712,-112.0,0.917
5.7125,-171.0,0.914
5.713,-222.0,0.912
5.7135,-222.0,0.91
5.714,-210.0,0.905
5.7145,-133.0,0.903
5.715,-156.0,0.899
5.7155,-155.0,0.894
5.716,-82.0,0.889
5.7165,-59.0,0.885
5.717,-26.0,0.881
5.7175,-23.0,0.876
5.718,-66.0,0.872
5.7185,-198.0,0.868
5.719,-119.0,0.865
5.7195,-117.0,0.863
5.72,-197.0,0.862
5.7205,-163.0,0.861
5.721,-145.0,0.862
5.7215,-137.0,0.865
5.722,-4.0,0.868
5.7225,-20.0,0.872
5.723,22.0,0.878
5.7235,188.0,0.884
5.724,166.0,0.893
5.7245,328.0,0.9
5.725,312.0,0.908
5.7255,328.0,0.918
5.726,399.0,0.927
5.7265,475.0,0.936
5.727,442.0,0.943
5.7275,447.0,0.952
5.728,491.0,0.957
5.7285,428.0,0.963
5.729,570.0,0.967
5.7295,505.0,0.969
5.73,496.0,0.969
5.7305,544.0,0.969
5.731,440.0,0.966
5.7315,495.0,0.962
5.732,423.0,0.955
5.7325,411.0,0.947
5.733,391.0,0.937
5.7335,349.0,0.927
5.734,277.0,0.915
5.7345,283.0,0.902
5.735,209.0,0.888
5.7355,223.0,0.874
5.736,246.0,0.859
5.7365,247.0,0.845
5.737,302.0,0.83
5.7375,445.0,0.815
5.738,390.0,0.801
5.7385,459.0,0.788
5.739,476.0,0.774
5.7395,429.0,0.763
5.74,451.0,0.751
5.7405,345.0,0.741
5.741,316.0,0.731
5.7415,300.0,0.724
5.742,325.0,0.717
5.7425,131.0,0.712
5.743,250.0,0.709
5.7435,127.0,0.705
5.744,77.0,0.703
