Time,PCG,ECG
4.4185,-118.0,5.07
4.419,-103.0,5.073
4.4195,-87.0,5.074
4.42,-57.0,5.076
4.4205,-31.0,5.078
4.421,5.0,5.079
4.4215,16.0,5.081
4.422,50.0,5.082
4.4225,93.0,5.083
4.423,123.0,5.083
4.4235,154.0,5.084
4.424,164.0,5.084
4.4245,184.0,5.084
4.425,221.0,5.084
4.4255,261.0,5.084
4.426,311.0,5.084
4.4265,357.0,5.083
4.427,387.0,5.082
4.4275,392.0,5.082
4.428,385.0,5.082
4.4285,350.0,5.082
4.429,317.0,5.082
4.4295,274.0,5.082
4.43,227.0,5.082
4.4305,165.0,5.083
4.431,136.0,5.083
4.4315,94.0,5.083
4.432,54.0,5.084
4.4325,47.0,5.086
4.433,33.0,5.087
4.4335,14.0,5.089
4.434,3.0,5.089
4.4345,-13.0,5.09
4.435,-34.0,5.092
4.4355,-58.0,5.093
4.436,-63.0,5.093
4.4365,-58.0,5.094
4.437,-48.0,5.096
4.4375,-30.0,5.096
4.438,1.0,5.096
4.4385,46.0,5.096
4.439,57.0,5.096
4.4395,79.0,5.097
4.44,106.0,5.096
4.4405,115.0,5.095
4.441,109.0,5.095
4.4415,78.0,5.093
4.442,34.0,5.093
4.4425,-38.0,5.091
4.443,-89.0,5.09
4.4435,-144.0,5.089
4.444,-212.0,5.087
4.4445,-271.0,5.086
4.445,-310.0,5.085
4.4455,-348.0,5.083
4.446,-371.0,5.082
4.4465,-405.0,5.082
4.447,-442.0,5.081
4.4475,-497.0,5.081
4.448,-535.0,5.08
4.4485,-581.0,5.08
4.449,-606.0,5.079
4.4495,-657.0,5.079
4.45,-687.0,5.079
4.4505,-711.0,5.08
4.451,-708.0,5.08
4.4515,-705.0,5.08
4.452,-704.0,5.081
4.4525,-684.0,5.081
4.453,-654.0,5.082
4.4535,-603.0,5.082
4.454,-533.0,5.082
4.4545,-434.0,5.082
4.455,-344.0,5.083
4.4555,-257.0,5.082
4.456,-197.0,5.083
4.4565,-152.0,5.082
4.457,-117.0,5.081
4.4575,-86.0,5.08
4.458,-70.0,5.08
4.4585,-42.0,5.079
4.459,-24.0,5.077
4.4595,-38.0,5.076
4.46,-46.0,5.075
4.4605,-44.0,5.073
4.461,-49.0,5.072
4.4615,-21.0,5.071
4.462,-13.0,5.071
4.4625,-1.0,5.07
4.463,-13.0,5.07
4.4635,-32.0,5.07
4.464,-37.0,5.069
4.4645,-46.0,5.069
4.465,-45.0,5.069
4.4655,-30.0,5.07
4.466,-36.0,5.069
4.4665,0.0,5.07
4.467,30.0,5.07
4.4675,57.0,5.07
4.468,85.0,5.07
4.4685,92.0,5.07
4.469,89.0,5.07
4.4695,77.0,5.07
4.47,79.0,5.069
4.4705,66.0,5.069
4.471,78.0,5.068
4.4715,111.0,5.068
4.472,156.0,5.068
4.4725,185.0,5.066
4.473,216.0,5.065
4.4735,237.0,5.066
4.474,228.0,5.064
4.4745,218.0,5.063
4.475,192.0,5.061
4.4755,165.0,5.06
4.476,137.0,5.059
4.4765,105.0,5.058
4.477,100.0,5.056
4.4775,86.0,5.055
4.478,103.0,5.055
4.4785,119.0,5.053
4.479,143.0,5.053
4.4795,165.0,5.052
4.48,193.0,5.051
4.4805,219.0,5.052
4.481,236.0,5.051
4.4815,225.0,5.051
4.482,213.0,5.051
4.4825,213.0,5.053
4.483,187.0,5.053
4.4835,163.0,5.053
4.484,147.0,5.055
4.4845,140.0,5.055
4.485,120.0,5.056
4.4855,121.0,5.059
4.486,136.0,5.06
4.4865,151.0,5.062
4.487,160.0,5.063
4.4875,169.0,5.065
4.488,192.0,5.067
4.4885,222.0,5.068
4.489,243.0,5.07
4.4895,276.0,5.07
4.49,287.0,5.072
4.4905,287.0,5.072
4.491,295.0,5.073
4.4915,295.0,5.073
4.492,322.0,5.072
4.4925,347.0,5.072
4.493,381.0,5.07
4.4935,409.0,5.07
4.494,422.0,5.069
4.4945,428.0,5.068
4.495,415.0,5.067
4.4955,405.0,5.067
4.496,402.0,5.066
4.4965,427.0,5.065
4.497,425.0,5.065
4.4975,425.0,5.065
4.498,436.0,5.065
4.4985,433.0,5.065
4.499,433.0,5.066
4.4995,432.0,5.065
4.5,416.0,5.066
4.5005,402.0,5.067
4.501,395.0,5.068
4.5015,386.0,5.068
4.502,389.0,5.068
4.5025,386.0,5.069
4.503,398.0,5.069
4.5035,405.0,5.069
4.504,422.0,5.068
4.5045,459.0,5.068
4.505,482.0,5.069
4.5055,517.0,5.068
4.506,557.0,5.068
4.5065,575.0,5.067
4.507,585.0,5.067
4.5075,573.0,5.066
4.508,571.0,5.065
4.5085,581.0,5.065
4.509,575.0,5.063
4.5095,581.0,5.062
4.51,588.0,5.061
4.5105,597.0,5.061
4.511,609.0,5.06
4.5115,630.0,5.06
4.512,622.0,5.059
4.5125,603.0,5.058
4.513,572.0,5.058
4.5135,527.0,5.059
4.514,466.0,5.06
4.5145,372.0,5.058
4.515,257.0,5.06
4.5155,136.0,5.06
4.516,34.0,5.061
4.5165,-53.0,5.061
4.517,-116.0,5.062
4.5175,-170.0,5.063
4.518,-214.0,5.065
4.5185,-258.0,5.065
4.519,-304.0,5.065
4.5195,-362.0,5.067
4.52,-419.0,5.068
4.5205,-462.0,5.068
4.521,-485.0,5.068
4.5215,-509.0,5.07
4.522,-531.0,5.07
4.5225,-560.0,5.07
4.523,-591.0,5.07
4.5235,-654.0,5.07
4.524,-679.0,5.069
4.5245,-692.0,5.069
4.525,-679.0,5.068
4.5255,-657.0,5.067
4.526,-625.0,5.066
4.5265,-587.0,5.066
4.527,-543.0,5.064
4.5275,-505.0,5.064
4.528,-474.0,5.063
4.5285,-457.0,5.063
4.529,-465.0,5.062
4.5295,-461.0,5.062
4.53,-488.0,5.062
4.5305,-501.0,5.063
4.531,-507.0,5.064
4.5315,-502.0,5.065
4.532,-478.0,5.065
4.5325,-465.0,5.066
4.533,-454.0,5.068
4.5335,-439.0,5.069
4.534,-466.0,5.072
4.5345,-464.0,5.073
4.535,-453.0,5.074
4.5355,-449.0,5.075
4.536,-425.0,5.077
4.5365,-386.0,5.078
4.537,-356.0,5.079
4.5375,-362.0,5.08
4.538,-338.0,5.081
4.5385,-333.0,5.082
4.539,-303.0,5.082
4.5395,-280.0,5.082
4.54,-256.0,5.082
4.5405,-233.0,5.082
4.541,-191.0,5.082
4.5415,-150.0,5.081
4.542,-118.0,5.08
4.5425,-102.0,5.079
4.543,-73.0,5.078
4.5435,-44.0,5.078
4.544,-24.0,5.076
4.5445,17.0,5.076
4.545,34.0,5.076
4.5455,28.0,5.075
4.546,1.0,5.075
4.5465,-41.0,5.076
4.547,-67.0,5.076
4.5475,-114.0,5.076
4.548,-147.0,5.077
4.5485,-178.0,5.078
4.549,-203.0,5.079
4.5495,-206.0,5.08
4.55,-233.0,5.081
4.5505,-255.0,5.082
4.551,-261.0,5.082
4.5515,-293.0,5.083
4.552,-304.0,5.083
4.5525,-348.0,5.083
4.553,-401.0,5.083
4.5535,-436.0,5.082
4.554,-485.0,5.081
4.5545,-519.0,5.08
4.555,-532.0,5.08
4.5555,-549.0,5.078
4.556,-516.0,5.076
4.5565,-483.0,5.075
4.557,-456.0,5.073
4.5575,-423.0,5.071
4.558,-371.0,5.068
4.5585,-329.0,5.066
4.559,-307.0,5.064
4.5595,-308.0,5.061
4.56,-302.0,5.059
4.5605,-293.0,5.058
4.561,-273.0,5.055
4.5615,-246.0,5.053
4.562,-209.0,5.052
4.5625,-161.0,5.049
4.563,-101.0,5.049
4.5635,-49.0,5.049
4.564,3.0,5.049
4.5645,45.0,5.049
4.565,95.0,5.049
4.5655,148.0,5.048
4.566,185.0,5.051
4.5665,207.0,5.051
4.567,225.0,5.052
4.5675,237.0,5.053
4.568,238.0,5.054
4.5685,221.0,5.055
4.569,166.0,5.057
4.5695,133.0,5.056
4.57,100.0,5.057
4.5705,69.0,5.057
4.571,42.0,5.058
4.5715,35.0,5.058
4.572,26.0,5.057
4.5725,44.0,5.057
4.573,93.0,5.055
4.5735,148.0,5.054
4.574,200.0,5.053
4.5745,251.0,5.051
4.575,307.0,5.049
4.5755,357.0,5.047
4.576,377.0,5.044
4.5765,416.0,5.042
4.577,437.0,5.04
4.5775,462.0,5.038
4.578,485.0,5.037
4.5785,499.0,5.036
4.579,540.0,5.035
4.5795,593.0,5.034
4.58,668.0,5.035
4.5805,748.0,5.035
4.581,792.0,5.035
4.5815,821.0,5.036
4.582,815.0,5.038
4.5825,791.0,5.039
4.583,760.0,5.04
4.5835,744.0,5.041
4.584,745.0,5.044
4.5845,739.0,5.046
4.585,734.0,5.048
4.5855,717.0,5.049
4.586,688.0,5.051
4.5865,639.0,5.052
4.587,579.0,5.054
4.5875,496.0,5.055
4.588,385.0,5.056
4.5885,293.0,5.057
4.589,191.0,5.058
4.5895,103.0,5.058
4.59,14.0,5.058
4.5905,-62.0,5.058
4.591,-123.0,5.058
4.5915,-201.0,5.058
4.592,-251.0,5.058
4.5925,-316.0,5.058
4.593,-369.0,5.057
4.5935,-414.0,5.057
4.594,-464.0,5.058
4.5945,-511.0,5.058
4.595,-543.0,5.059
4.5955,-584.0,5.059
4.596,-620.0,5.06
4.5965,-638.0,5.06
4.597,-665.0,5.061
4.5975,-686.0,5.062
4.598,-704.0,5.065
4.5985,-726.0,5.067
4.599,-737.0,5.068
4.5995,-730.0,5.069
4.6,-704.0,5.071
4.6005,-671.0,5.072
4.601,-654.0,5.073
4.6015,-610.0,5.075
4.602,-577.0,5.077
4.6025,-545.0,5.077
4.603,-513.0,5.078
4.6035,-469.0,5.078
4.604,-416.0,5.079
4.6045,-343.0,5.079
4.605,-255.0,5.08
4.6055,-183.0,5.08
4.606,-137.0,5.079
4.6065,-100.0,5.079
4.607,-83.0,5.079
4.6075,-65.0,5.078
4.608,-73.0,5.077
4.6085,-88.0,5.076
4.609,-87.0,5.075
4.6095,-94.0,5.073
4.61,-106.0,5.071
4.6105,-101.0,5.071
4.611,-87.0,5.069
4.6115,-87.0,5.069
4.612,-86.0,5.067
4.6125,-66.0,5.068
4.613,-62.0,5.067
4.6135,-45.0,5.066
4.614,-51.0,5.066
4.6145,-49.0,5.066
4.615,-40.0,5.066
4.6155,-6.0,5.066
4.616,40.0,5.065
4.6165,113.0,5.066
4.617,175.0,5.066
4.6175,238.0,5.067
4.618,315.0,5.067
4.6185,376.0,5.066
4.619,440.0,5.066
4.6195,474.0,5.065
4.62,502.0,5.065
4.6205,519.0,5.064
4.621,549.0,5.063
4.6215,572.0,5.062
4.622,594.0,5.061
4.6225,622.0,5.058
4.623,645.0,5.057
4.6235,650.0,5.055
4.624,627.0,5.053
4.6245,580.0,5.049
4.625,544.0,5.048
4.6255,463.0,5.045
4.626,418.0,5.042
4.6265,383.0,5.04
4.627,347.0,5.038
4.6275,312.0,5.035
4.628,283.0,5.034
4.6285,251.0,5.033
4.629,196.0,5.031
4.6295,151.0,5.031
4.63,95.0,5.03
4.6305,48.0,5.03
4.631,-4.0,5.03
4.6315,-25.0,5.032
4.632,-57.0,5.033
4.6325,-61.0,5.033
4.633,-63.0,5.034
4.6335,-43.0,5.036
4.634,-48.0,5.037
4.6345,-49.0,5.039
4.635,-50.0,5.04
4.6355,-79.0,5.042
4.636,-101.0,5.044
4.6365,-115.0,5.044
4.637,-100.0,5.046
4.6375,-103.0,5.048
4.638,-68.0,5.048
4.6385,-63.0,5.049
4.639,-51.0,5.05
4.6395,-33.0,5.051
4.64,-32.0,5.051
4.6405,-6.0,5.051
4.641,-29.0,5.051
4.6415,-1.0,5.051
4.642,-37.0,5.051
4.6425,-39.0,5.05
4.643,-65.0,5.05
4.6435,-103.0,5.05
4.644,-117.0,5.049
4.6445,-129.0,5.049
4.645,-109.0,5.049
4.6455,-112.0,5.049
4.646,-51.0,5.049
4.6465,-95.0,5.05
4.647,-41.0,5.051
4.6475,-55.0,5.051
4.648,-48.0,5.052
4.6485,-49.0,5.053
4.649,-68.0,5.054
4.6495,-79.0,5.055
4.65,-77.0,5.056
4.6505,-66.0,5.057
4.651,-79.0,5.058
4.6515,-38.0,5.059
4.652,-45.0,5.06
4.6525,10.0,5.062
4.653,53.0,5.063
4.6535,84.0,5.064
4.654,97.0,5.065
4.6545,113.0,5.066
4.655,89.0,5.067
4.6555,77.0,5.067
4.656,54.0,5.068
4.6565,6.0,5.067
4.657,21.0,5.068
4.6575,-21.0,5.067
4.658,-4.0,5.067
4.6585,12.0,5.066
4.659,69.0,5.065
4.6595,90.0,5.064
4.66,178.0,5.062
4.6605,185.0,5.06
4.661,247.0,5.059
4.6615,247.0,5.057
4.662,231.0,5.055
4.6625,235.0,5.054
4.663,241.0,5.052
4.6635,229.0,5.051
4.664,282.0,5.051
4.6645,282.0,5.049
4.665,320.0,5.048
4.6655,353.0,5.048
4.666,347.0,5.047
4.6665,335.0,5.047
4.667,301.0,5.048
4.6675,229.0,5.048
4.668,207.0,5.048
4.6685,168.0,5.049
4.669,136.0,5.049
4.6695,153.0,5.05
4.67,103.0,5.051
4.6705,86.0,5.052
4.671,73.0,5.053
4.6715,35.0,5.053
4.672,8.0,5.053
4.6725,36.0,5.054
4.673,-13.0,5.053
4.6735,45.0,5.053
4.674,12.0,5.053
4.6745,46.0,5.052
4.675,60.0,5.051
4.6755,86.0,5.049
4.676,107.0,5.048
4.6765,168.0,5.047
4.677,166.0,5.046
4.6775,184.0,5.045
4.678,185.0,5.043
4.6785,134.0,5.044
4.679,146.0,5.043
4.6795,116.0,5.042
4.68,75.0,5.041
4.6805,113.0,5.042
4.681,80.0,5.041
4.6815,100.0,5.042
4.682,101.0,5.043
4.6825,80.0,5.044
4.683,82.0,5.044
4.6835,65.0,5.045
4.684,-24.0,5.046
4.6845,-53.0,5.048
4.685,-103.0,5.048
4.6855,-210.0,5.049
4.686,-216.0,5.05
4.6865,-297.0,5.051
4.687,-298.0,5.052
4.6875,-322.0,5.052
4.688,-293.0,5.051
4.6885,-286.0,5.053
4.689,-223.0,5.053
4.6895,-277.0,5.052
4.69,-224.0,5.05
4.6905,-265.0,5.049
4.691,-284.0,5.048
4.6915,-278.0,5.046
4.692,-282.0,5.045
4.6925,-304.0,5.043
4.693,-267.0,5.04
4.6935,-314.0,5.039
4.694,-306.0,5.037
4.6945,-294.0,5.035
4.695,-361.0,5.034
4.6955,-348.0,5.033
4.696,-409.0,5.032
4.6965,-463.0,5.031
4.697,-490.0,5.031
4.6975,-523.0,5.031
4.698,-557.0,5.032
4.6985,-522.0,5.033
4.699,-554.0,5.034
4.6995,-574.0,5.035
4.7,-573.0,5.039
4.7005,-646.0,5.04
4.701,-647.0,5.044
4.7015,-620.0,5.046
4.702,-624.0,5.048
4.7025,-535.0,5.053
4.703,-471.0,5.056
4.7035,-448.0,5.059
4.704,-414.0,5.062
4.7045,-392.0,5.066
4.705,-396.0,5.068
4.7055,-312.0,5.071
4.706,-287.0,5.073
4.7065,-222.0,5.074
4.707,-161.0,5.076
4.7075,-111.0,5.077
4.708,1.0,5.076
4.7085,76.0,5.077
4.709,108.0,5.077
4.7095,146.0,5.076
4.71,202.0,5.075
4.7105,180.0,5.074
4.711,248.0,5.072
4.7115,243.0,5.071
4.712,272.0,5.071
4.7125,291.0,5.069
4.713,313.0,5.068
4.7135,289.0,5.068
4.714,306.0,5.067
4.7145,308.0,5.067
4.715,298.0,5.066
4.7155,340.0,5.067
4.716,309.0,5.067
4.7165,376.0,5.067
4.717,360.0,5.067
4.7175,388.0,5.067
4.718,323.0,5.068
4.7185,288.0,5.068
4.719,190.0,5.069
4.7195,136.0,5.07
4.72,52.0,5.07
4.7205,-13.0,5.071
4.721,-37.0,5.071
4.7215,-57.0,5.071
4.722,-51.0,5.072
4.7225,-65.0,5.071
4.723,-80.0,5.071
4.7235,-78.0,5.071
4.724,-84.0,5.07
4.7245,-83.0,5.068
4.725,-94.0,5.067
4.7255,-87.0,5.065
4.726,-90.0,5.064
4.7265,-102.0,5.062
4.727,-125.0,5.061
4.7275,-136.0,5.059
4.728,-165.0,5.058
4.7285,-177.0,5.057
4.729,-194.0,5.056
4.7295,-206.0,5.055
4.73,-204.0,5.055
4.7305,-166.0,5.055
4.731,-117.0,5.054
4.7315,-103.0,5.055
4.732,-63.0,5.056
4.7325,-29.0,5.056
4.733,40.0,5.057
4.7335,86.0,5.057
4.734,154.0,5.058
4.7345,157.0,5.059
4.735,202.0,5.06
4.7355,162.0,5.061
4.736,179.0,5.061
4.7365,181.0,5.061
4.737,205.0,5.063
4.7375,200.0,5.063
4.738,252.0,5.064
4.7385,268.0,5.064
4.739,302.0,5.064
4.7395,344.0,5.064
4.74,359.0,5.063
4.7405,387.0,5.063
4.741,388.0,5.062
4.7415,411.0,5.061
4.742,382.0,5.06
4.7425,416.0,5.058
4.743,393.0,5.057
4.7435,420.0,5.055
4.744,400.0,5.055
4.7445,390.0,5.054
4.745,358.0,5.052
4.7455,362.0,5.052
4.746,292.0,5.052
4.7465,265.0,5.052
4.747,186.0,5.052
4.7475,123.0,5.053
4.748,74.0,5.052
4.7485,23.0,5.054
4.749,-16.0,5.054
4.7495,-16.0,5.054
4.75,-36.0,5.057
4.7505,-49.0,5.057
4.751,-66.0,5.057
4.7515,-132.0,5.058
4.752,-160.0,5.06
4.7525,-217.0,5.06
4.753,-282.0,5.062
4.7535,-349.0,5.062
4.754,-379.0,5.063
4.7545,-440.0,5.064
4.755,-433.0,5.064
4.7555,-454.0,5.064
4.756,-449.0,5.065
4.7565,-448.0,5.066
4.757,-382.0,5.066
4.7575,-360.0,5.065
4.758,-264.0,5.065
4.7585,-228.0,5.065
4.759,-128.0,5.063
4.7595,-40.0,5.064
4.76,41.0,5.062
4.7605,142.0,5.062
4.761,241.0,5.062
4.7615,308.0,5.063
4.762,400.0,5.062
4.7625,484.0,5.062
4.763,579.0,5.062
4.7635,688.0,5.063
4.764,763.0,5.063
4.7645,830.0,5.065
4.765,883.0,5.065
4.7655,937.0,5.067
4.766,950.0,5.067
4.7665,995.0,5.068
4.767,989.0,5.069
4.7675,1041.0,5.07
4.768,1000.0,5.071
4.7685,1006.0,5.071
4.769,939.0,5.071
4.7695,909.0,5.071
4.77,849.0,5.071
4.7705,770.0,5.069
4.771,668.0,5.069
4.7715,572.0,5.068
4.772,471.0,5.069
4.7725,388.0,5.067
4.773,301.0,5.066
4.7735,215.0,5.064
4.774,175.0,5.063
4.7745,150.0,5.061
4.775,100.0,5.059
4.7755,51.0,5.058
4.776,-1.0,5.056
4.7765,-87.0,5.055
4.777,-155.0,5.053
4.7775,-227.0,5.052
4.778,-290.0,5.05
4.7785,-297.0,5.05
4.779,-343.0,5.048
4.7795,-357.0,5.048
4.78,-382.0,5.048
4.7805,-436.0,5.048
4.781,-482.0,5.048
4.7815,-515.0,5.048
4.782,-542.0,5.049
4.7825,-542.0,5.049
4.783,-521.0,5.049
4.7835,-496.0,5.052
4.784,-452.0,5.052
4.7845,-395.0,5.052
4.785,-353.0,5.055
4.7855,-333.0,5.056
4.786,-310.0,5.057
4.7865,-338.0,5.058
4.787,-367.0,5.058
4.7875,-430.0,5.059
4.788,-494.0,5.06
4.7885,-554.0,5.061
4.789,-616.0,5.061
4.7895,-638.0,5.063
4.79,-661.0,5.062
4.7905,-660.0,5.061
4.791,-638.0,5.061
4.7915,-599.0,5.061
4.792,-569.0,5.06
4.7925,-521.0,5.06
4.793,-485.0,5.058
4.7935,-463.0,5.058
4.794,-444.0,5.056
4.7945,-425.0,5.055
4.795,-410.0,5.055
4.7955,-380.0,5.055
4.796,-377.0,5.053
4.7965,-364.0,5.054
4.797,-338.0,5.054
4.7975,-316.0,5.054
4.798,-293.0,5.055
4.7985,-282.0,5.056
4.799,-252.0,5.056
4.7995,-222.0,5.058
4.8,-217.0,5.059
4.8005,-199.0,5.061
4.801,-183.0,5.063
4.8015,-161.0,5.063
4.802,-159.0,5.066
4.8025,-146.0,5.067
4.803,-150.0,5.068
4.8035,-143.0,5.069
4.804,-132.0,5.071
4.8045,-148.0,5.071
4.805,-144.0,5.071
4.8055,-163.0,5.071
4.806,-171.0,5.071
4.8065,-156.0,5.071
4.807,-142.0,5.071
4.8075,-128.0,5.07
4.808,-88.0,5.068
4.8085,-60.0,5.068
4.809,-11.0,5.066
4.8095,31.0,5.065
4.81,53.0,5.063
4.8105,92.0,5.062
4.811,119.0,5.061
4.8115,147.0,5.06
4.812,181.0,5.06
4.8125,203.0,5.06
4.813,202.0,5.061
4.8135,186.0,5.061
4.814,142.0,5.062
4.8145,83.0,5.064
4.815,42.0,5.065
4.8155,28.0,5.069
4.816,20.0,5.071
4.8165,34.0,5.072
4.817,55.0,5.075
4.8175,64.0,5.078
4.818,52.0,5.081
4.8185,51.0,5.083
4.819,39.0,5.086
4.8195,28.0,5.089
4.82,21.0,5.091
4.8205,23.0,5.094
4.821,3.0,5.095
4.8215,-34.0,5.096
4.822,-92.0,5.097
4.8225,-146.0,5.098
4.823,-177.0,5.098
4.8235,-196.0,5.098
4.824,-169.0,5.097
4.8245,-138.0,5.096
4.825,-99.0,5.095
4.8255,-83.0,5.093
4.826,-51.0,5.091
4.8265,-58.0,5.089
4.827,-35.0,5.086
4.8275,-26.0,5.086
4.828,15.0,5.083
4.8285,78.0,5.08
4.829,91.0,5.078
4.8295,100.0,5.078
4.83,137.0,5.076
4.8305,155.0,5.075
4.831,166.0,5.074
4.8315,208.0,5.073
4.832,217.0,5.073
4.8325,230.0,5.073
4.833,245.0,5.073
4.8335,258.0,5.072
4.834,269.0,5.071
4.8345,274.0,5.072
4.835,279.0,5.072
4.8355,265.0,5.072
4.836,281.0,5.073
4.8365,257.0,5.072
4.837,247.0,5.072
4.8375,241.0,5.072
4.838,238.0,5.072
4.8385,228.0,5.072
4.839,216.0,5.072
4.8395,197.0,5.07
4.84,214.0,5.071
4.8405,245.0,5.07
4.841,314.0,5.069
4.8415,413.0,5.068
4.842,463.0,5.067
4.8425,509.0,5.067
4.843,526.0,5.065
4.8435,507.0,5.065
4.844,434.0,5.064
4.8445,357.0,5.063
4.845,264.0,5.062
4.8455,189.0,5.062
4.846,130.0,5.062
4.8465,99.0,5.061
4.847,90.0,5.061
4.8475,84.0,5.061
4.848,98.0,5.062
4.8485,96.0,5.062
4.849,71.0,5.061
4.8495,50.0,5.062
4.85,30.0,5.063
4.8505,-2.0,5.063
4.851,-52.0,5.063
4.8515,-77.0,5.062
4.852,-145.0,5.063
4.8525,-223.0,5.063
4.853,-279.0,5.064
4.8535,-330.0,5.064
4.854,-371.0,5.064
4.8545,-392.0,5.065
4.855,-406.0,5.065
4.8555,-416.0,5.065
4.856,-401.0,5.067
4.8565,-390.0,5.066
4.857,-381.0,5.066
4.8575,-360.0,5.066
4.858,-373.0,5.065
4.8585,-364.0,5.066
4.859,-367.0,5.066
4.8595,-373.0,5.066
4.86,-368.0,5.066
4.8605,-354.0,5.067
4.861,-324.0,5.069
4.8615,-305.0,5.069
4.862,-274.0,5.071
4.8625,-254.0,5.072
4.863,-208.0,5.074
4.8635,-187.0,5.077
4.864,-160.0,5.08
4.8645,-147.0,5.083
4.865,-131.0,5.087
4.8655,-124.0,5.089
4.866,-118.0,5.094
4.8665,-96.0,5.096
4.867,-59.0,5.099
4.8675,-32.0,5.102
4.868,1.0,5.105
4.8685,39.0,5.108
4.869,47.0,5.111
4.8695,53.0,5.112
4.87,63.0,5.114
4.8705,68.0,5.116
4.871,56.0,5.117
4.8715,42.0,5.118
4.872,-3.0,5.119
4.8725,-65.0,5.12
4.873,-129.0,5.119
4.8735,-171.0,5.118
4.874,-206.0,5.117
4.8745,-230.0,5.116
4.875,-225.0,5.114
4.8755,-211.0,5.113
4.876,-201.0,5.111
4.8765,-179.0,5.109
4.877,-159.0,5.107
4.8775,-169.0,5.105
4.878,-201.0,5.104
4.8785,-231.0,5.102
4.879,-293.0,5.1
4.8795,-340.0,5.099
4.88,-392.0,5.098
4.8805,-415.0,5.098
4.881,-431.0,5.097
4.8815,-426.0,5.097
4.882,-397.0,5.096
4.8825,-349.0,5.096
4.883,-311.0,5.096
4.8835,-283.0,5.097
4.884,-272.0,5.096
4.8845,-288.0,5.097
4.885,-334.0,5.096
4.8855,-390.0,5.097
4.886,-448.0,5.098
4.8865,-499.0,5.098
4.887,-536.0,5.098
4.8875,-545.0,5.097
4.888,-528.0,5.097
4.8885,-502.0,5.096
4.889,-443.0,5.097
4.8895,-404.0,5.095
4.89,-361.0,5.094
4.8905,-322.0,5.093
4.891,-272.0,5.091
4.8915,-225.0,5.089
4.892,-201.0,5.087
4.8925,-159.0,5.086
4.893,-126.0,5.083
4.8935,-96.0,5.082
4.894,-62.0,5.08
4.8945,-55.0,5.078
4.895,-33.0,5.077
4.8955,6.0,5.075
4.896,64.0,5.075
4.8965,131.0,5.074
4.897,186.0,5.075
4.8975,249.0,5.075
4.898,321.0,5.075
4.8985,378.0,5.077
4.899,459.0,5.077
4.8995,531.0,5.078
4.9,590.0,5.08
4.9005,628.0,5.082
4.901,663.0,5.082
4.9015,704.0,5.085
4.902,721.0,5.086
4.9025,740.0,5.087
4.903,769.0,5.088
4.9035,806.0,5.089
4.904,850.0,5.09
4.9045,879.0,5.089
4.905,894.0,5.09
4.9055,884.0,5.09
4.906,860.0,5.09
4.9065,857.0,5.09
4.907,839.0,5.089
4.9075,840.0,5.088
4.908,826.0,5.087
4.9085,811.0,5.085
4.909,787.0,5.084
4.9095,755.0,5.083
4.91,721.0,5.082
4.9105,692.0,5.079
4.911,659.0,5.079
4.9115,631.0,5.078
4.912,588.0,5.077
4.9125,554.0,5.077
4.913,507.0,5.075
4.9135,454.0,5.075
4.914,421.0,5.075
4.9145,390.0,5.076
4.915,382.0,5.077
4.9155,393.0,5.077
4.916,410.0,5.078
4.9165,437.0,5.079
4.917,452.0,5.08
4.9175,470.0,5.082
4.918,485.0,5.083
4.9185,493.0,5.085
4.919,491.0,5.087
4.9195,514.0,5.088
4.92,551.0,5.091
4.9205,567.0,5.093
4.921,564.0,5.096
4.9215,565.0,5.097
4.922,561.0,5.099
4.9225,526.0,5.101
4.923,501.0,5.104
4.9235,489.0,5.105
4.924,479.0,5.105
4.9245,461.0,5.107
4.925,457.0,5.108
4.9255,423.0,5.107
4.926,374.0,5.107
4.9265,348.0,5.108
4.927,293.0,5.108
4.9275,220.0,5.107
4.928,160.0,5.107
4.9285,97.0,5.106
4.929,14.0,5.105
4.9295,-60.0,5.104
4.93,-161.0,5.104
4.9305,-257.0,5.103
4.931,-349.0,5.103
4.9315,-428.0,5.101
4.932,-471.0,5.103
4.9325,-502.0,5.101
4.933,-488.0,5.101
4.9335,-493.0,5.101
4.934,-472.0,5.1
4.9345,-451.0,5.099
4.935,-465.0,5.098
4.9355,-465.0,5.098
4.936,-491.0,5.097
4.9365,-516.0,5.096
4.937,-540.0,5.095
4.9375,-581.0,5.093
4.938,-613.0,5.092
4.9385,-655.0,5.09
4.939,-682.0,5.09
4.9395,-708.0,5.088
4.94,-734.0,5.087
4.9405,-764.0,5.084
4.941,-763.0,5.083
4.9415,-763.0,5.081
4.942,-761.0,5.079
4.9425,-764.0,5.076
4.943,-745.0,5.074
4.9435,-736.0,5.071
4.944,-733.0,5.07
4.9445,-706.0,5.068
4.945,-694.0,5.065
4.9455,-707.0,5.065
4.946,-674.0,5.064
4.9465,-644.0,5.063
4.947,-622.0,5.062
4.9475,-609.0,5.062
4.948,-581.0,5.062
4.9485,-565.0,5.062
4.949,-526.0,5.062
4.9495,-491.0,5.063
4.95,-449.0,5.063
4.9505,-417.0,5.062
4.951,-376.0,5.063
4.9515,-353.0,5.064
4.952,-337.0,5.064
4.9525,-313.0,5.065
4.953,-301.0,5.065
4.9535,-266.0,5.066
4.954,-245.0,5.065
4.9545,-226.0,5.066
4.955,-198.0,5.066
